raw,speaker,text,line_number_n,ngram_text
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, yo soy muy lechero no y entonces claro antes de ir organizaba yo un viaje que ,311,un viaje que
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,tratabas de conseguir
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,de conseguir charter
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,conseguir charter para
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,charter para estudiantes
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,para estudiantes y
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,estudiantes y no
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,y no sé
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, tratabas de conseguir charter para estudiantes y no sé qué ,312,no sé qué
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,la manera más
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,manera más económica
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,más económica de
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,económica de irte
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,de irte porque
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,irte porque un
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,porque un estudiante
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,un estudiante no
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, la manera más económica de irte porque un estudiante no tie,315,estudiante no tie
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, yo recuerdo que yo pagué un pasaje hasta londres que me costó ciento ochenta dólares ida y vuelta,316,yo recuerdo que
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, yo recuerdo que yo pagué un pasaje hasta londres que me costó ciento ochenta dólares ida y vuelta,316,recuerdo que yo
"Habl. /Bueno, indiscutiblemente./ Bueno, indiscutiblemente, fíjate, indiscutiblemente, eso es verdad. Porque Venezuela vivía también una situación totalmente irreal ¿no? Inclusive yo recuerdo que estudiando en la universidad fui varias veces a Europa y ¿qué te digo yo? ... Ah, bueno, además de que yo siempre ... yo soy muy lechero ¿no? y entonces claro, antes de ir, organizaba yo un viaje que ... Tratabas de conseguir charter para estudiantes y no sé qué ... eh ... o ... la manera más económica de irte, porque un estudiante no tie.. Yo recuerdo que yo pagué un pasaje hasta Londres que me costó ciento ochenta dólares ¡ida y vuelta!; claro, lo compré con tres meses de anticipación, pero tú te pones a pensar y eran ¡seiscientos bolívares! ¿me entiendes? a pesar de que en aquella época representaban más que hoy en día, pero era una cosa realmente económica, era realmente económica ¿no? y ... bueno, lo mismo su ... esto ... eh ... en relación a las temporadas de ópera aquí, etc.; había mucho dinero, indiscutiblemente, y no se esmeraba por crear una compañía de ópera venezolana, crear escenógrafos, directores, etc ... y era mucho más fácil traerlos de afuera, y de esta manera traían lo mejor de afuera. Ahora estamos en un período de crisis en el sentido de que hay que empezar prácticamente a crear toda esta gente, pero yo sí creo ... yo soy optimista de que ... de que se va a crear una buena escuela.",Hablante, yo recuerdo que yo pagué un pasaje hasta londres que me costó ciento ochenta dólares ida y vuelta,316,que yo pagué
