raw,speaker,text,line_number_n,ngram_text
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,y ésa es la maravilla de la
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,ésa es la maravilla de la música
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,es la maravilla de la música no
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,la maravilla de la música no que
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,maravilla de la música no que no
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,de la música no que no solamente
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,la música no que no solamente es
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,música no que no solamente es música
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,no que no solamente es música sino
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,que no solamente es música sino es
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,no solamente es música sino es aprender
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,solamente es música sino es aprender de
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,es música sino es aprender de historia
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,música sino es aprender de historia de
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,sino es aprender de historia de política
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,es aprender de historia de política inclusive
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, al aprender biografía tienes un contexto histórico no y ésa es la maravilla de la música no que no solamente es música sino es aprender de historia de política inclusive de ,226,aprender de historia de política inclusive de
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, de literatura porque por ejemplo los argumentos verdianos de macbeth shak,227,de literatura porque por ejemplo los argumentos
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, de literatura porque por ejemplo los argumentos verdianos de macbeth shak,227,literatura porque por ejemplo los argumentos verdianos
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, de literatura porque por ejemplo los argumentos verdianos de macbeth shak,227,porque por ejemplo los argumentos verdianos de
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, de literatura porque por ejemplo los argumentos verdianos de macbeth shak,227,por ejemplo los argumentos verdianos de macbeth
"Habl. El romanticismo, tú ves Mozart, tú ves absolutamente todo y tú sientes, pues. Y entonces ¿qué pasa? además de oír la música aprendes biografía, indirectamente; al aprender biografía tienes un contexto histórico ¿no? y ésa es la maravilla de la música ¿no? que no solamente es música sino es aprender de historia, de política inclusive, de ... de literatura, porque, por ejemplo, los argumentos verdianos de Macbeth, Shak.. Hamlet y ...",Hablante, de literatura porque por ejemplo los argumentos verdianos de macbeth shak,227,ejemplo los argumentos verdianos de macbeth shak
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, hamlet no es de verdi pero falstaff etc,234,hamlet no es de verdi pero falstaff
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, hamlet no es de verdi pero falstaff etc,234,no es de verdi pero falstaff etc
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,bueno imagínate ustedes son mucho más expertas
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,imagínate ustedes son mucho más expertas en
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,ustedes son mucho más expertas en la
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,son mucho más expertas en la materia
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,mucho más expertas en la materia pero
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,más expertas en la materia pero pero
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, bueno imagínate ustedes son mucho más expertas en la materia pero pero es ,237,expertas en la materia pero pero es
"Habl. /Bueno,/ Hamlet no es de ... de Ve.. de ... Hamlet no es de Verdi pero Falstaff, etc. ... son ... son textos prácticamente shakespearianos. Bueno, imagínate, ustedes son mucho más expertas en la materia pero, pero es ... es todo lo que ... lo que lleva, pues, este ... este amor por la música es fantástico.",Hablante, este amor por la música es fantástico,240,este amor por la música es fantástico
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,bueno soy un gran amante de verdi
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,soy un gran amante de verdi soy
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,un gran amante de verdi soy gran
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,gran amante de verdi soy gran amante
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,amante de verdi soy gran amante de
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,de verdi soy gran amante de verdi
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, bueno soy un gran amante de verdi soy gran amante de verdi pero ,244,verdi soy gran amante de verdi pero
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,pasa mozart también muchísimo mozart pero entonces
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,mozart también muchísimo mozart pero entonces claro
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,también muchísimo mozart pero entonces claro la
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,muchísimo mozart pero entonces claro la cultura
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,mozart pero entonces claro la cultura la
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, pasa mozart también muchísimo mozart pero entonces claro la cultura la mú,246,pero entonces claro la cultura la mú
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, la cultura musical a mí me parece igual que todas las culturas no que tú no puedes empezar a escuchar a stravinsky sino que vas poco a poco subiendo escalones igual que la literatura imagínate tú tienes que empezar a leer cosas y a medida que vas adquiriendo tanto vas dejando cosas atrás pues que son elementales,247,la cultura musical a mí me parece
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, la cultura musical a mí me parece igual que todas las culturas no que tú no puedes empezar a escuchar a stravinsky sino que vas poco a poco subiendo escalones igual que la literatura imagínate tú tienes que empezar a leer cosas y a medida que vas adquiriendo tanto vas dejando cosas atrás pues que son elementales,247,cultura musical a mí me parece igual
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, la cultura musical a mí me parece igual que todas las culturas no que tú no puedes empezar a escuchar a stravinsky sino que vas poco a poco subiendo escalones igual que la literatura imagínate tú tienes que empezar a leer cosas y a medida que vas adquiriendo tanto vas dejando cosas atrás pues que son elementales,247,musical a mí me parece igual que
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, la cultura musical a mí me parece igual que todas las culturas no que tú no puedes empezar a escuchar a stravinsky sino que vas poco a poco subiendo escalones igual que la literatura imagínate tú tienes que empezar a leer cosas y a medida que vas adquiriendo tanto vas dejando cosas atrás pues que son elementales,247,a mí me parece igual que todas
"Habl. Bueno, soy un gran amante de Verdi, soy gran amante de Verdi, pero ... eh ... pasa, Mozart también, muchísimo, Mozart, pero entonces, claro, la cultura, la mú.. la cultura musical a mí me parece igual que todas las culturas ¿no? que tú no puedes empezar a escuchar a Stravinsky sino que vas poco a poco subiendo escalones, igual que la literatura, imagínate tú, tienes que empezar a leer cosas y, a medida que vas adquiriendo tanto, vas dejando cosas atrás, pues, que son elementales. Y lo mismo pasa con la música, pues, tú te metes en un compositor y te subes un escalón más y así sigues hasta, bueno, hasta nunca acabar.",Hablante, la cultura musical a mí me parece igual que todas las culturas no que tú no puedes empezar a escuchar a stravinsky sino que vas poco a poco subiendo escalones igual que la literatura imagínate tú tienes que empezar a leer cosas y a medida que vas adquiriendo tanto vas dejando cosas atrás pues que son elementales,247,mí me parece igual que todas las
